#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2017-12-13-10-14-01
#types
#time	string	addr	srcort	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
1295981688.477227	CawpPf2qlnliW0NJV8	192.168.3.131	56363	65.54.95.39	80	tcp	http	4.808655	617	6171	SF	-	-	0	ShADadfF	7	909	9	6543	(empty)
1295981685.294759	CuzQ7m3KH4MXRF2q31	192.168.3.131	56351	65.54.95.68	80	tcp	http	7.991178	710	168	SF	-	-	0	ShADadfF	6	962	5	380	(empty)
1295981675.486455	CQy9qh1QPjOJGDCES1	192.168.3.131	56327	76.74.140.168	80	tcp	http	17.799596	611	515	SF	-	-	0	ShADadfF	6	863	5	727	(empty)
1295981640.227773	CPdJ3QnGXtJVMLysh	172.16.255.1	50983	71.224.25.112	33695	udp	-	0.252114	73	62	SF	-	-	0	Dd	2	129	2	118	(empty)
1295981640.291009	C2YxC33ktDpW5Zpj0k	172.16.255.1	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	-	0	D	1	328	0	0	(empty)
1295981640.291600	C9peM91ZzvjqOS8DV9	172.16.255.1	68	172.16.0.1	67	udp	dhcp	-	-	-	SHR	-	-	0	^d	0	0	1	328	(empty)
1295981640.481058	CaxnWf3s4eqLv97nBh	172.16.255.1	50983	156.26.54.15	4300	udp	-	0.073845	26	51	SF	-	-	0	Dd	1	54	1	79	(empty)
1295981640.556070	Cg2Jmz3Vz43IvsyYWe	172.16.255.1	50983	178.144.253.171	43217	udp	-	0.395482	28	51	SF	-	-	0	Dd	1	56	1	79	(empty)
1295981640.952653	CTwOCG3fHCAwglrL0c	172.16.255.1	50983	147.31.122.1	18165	udp	-	0.102246	25	18	SF	-	-	0	Dd	1	53	1	46	(empty)
1295981641.056203	CO6WTa31QOlqKcxXLi	172.16.255.1	50983	75.76.39.18	35877	udp	-	0.123182	32	51	SF	-	-	0	Dd	1	60	1	79	(empty)
1295981641.180183	C9z4Ey24XgLOV2iWAj	172.16.255.1	50983	69.255.24.214	24506	udp	-	0.121394	28	51	SF	-	-	0	Dd	1	56	1	79	(empty)
1295981641.308931	C9cQIKkwsg03PvQU1	172.16.255.1	50983	67.163.123.10	39466	udp	-	0.133207	35	51	SF	-	-	0	Dd	1	63	1	79	(empty)
1295981641.443111	CYKXmi2XM4fbqNPNH5	172.16.255.1	50983	74.75.251.207	39109	udp	-	0.126273	24	51	SF	-	-	0	Dd	1	52	1	79	(empty)
1295981641.570365	C9ZmUo3V0Ezdq7ZyLf	172.16.255.1	50983	128.173.201.171	23537	udp	-	0.095008	28	18	SF	-	-	0	Dd	1	56	1	46	(empty)
1295981687.839872	Cp0u4Fr44N0Ph7Iqh	192.168.3.131	56361	66.235.133.62	80	tcp	-	10.271085	2032	738	RSTR	-	-	2032	ShAadr	3	132	4	910	(empty)
1295981687.521993	CXdUAS3dh7REF1yv1i	192.168.3.131	56356	66.235.139.121	80	tcp	-	11.573981	6296	2047	RSTR	-	-	6296	ShAadr	3	132	8	2379	(empty)
1295981644.337730	CGlteL2cih8JwnIYU	172.16.255.1	54052	239.255.255.250	1900	udp	-	0.000074	265	0	S0	-	-	0	D	2	321	0	0	(empty)
1295981699.953465	CrmR1Eekf4Rr4wtja	192.168.3.131	58608	208.82.236.129	80	tcp	http	0.115964	597	2416	SF	-	-	0	ShADdfFa	5	809	5	2628	(empty)
1295981645.064710	CQB0H33Y4U6NsHRsQe	172.16.255.1	50983	67.82.196.121	10662	udp	-	0.094714	22	207	SF	-	-	0	Dd	1	50	1	235	(empty)
1295981645.160449	C5BoRn4CG7pxqjtgrk	172.16.255.1	50983	190.213.192.39	9009	udp	-	-	-	-	S0	-	-	0	D	1	46	0	0	(empty)
1295981663.699275	C9LG9T6hOG4lKsW93	10.0.2.15	2542	207.46.113.78	443	tcp	ssl	36.512350	2605	5488	RSTO	-	-	0	ShADadfR	13	3133	12	5972	(empty)
1295981645.244803	CoRWMb2wCFx8cGTjw8	172.16.255.1	50983	190.39.220.172	443	udp	-	-	-	-	S0	-	-	0	D	1	46	0	0	(empty)
1295981645.244852	CwHFMjwpFuoVnLCQc	172.16.255.1	50983	67.84.192.140	443	udp	-	0.099403	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981645.064893	CBHtYp47hjmxPFj80g	172.16.255.1	50983	188.231.175.85	21827	udp	-	0.244606	22	209	SF	-	-	0	Dd	1	50	1	237	(empty)
1295981645.160538	CmTASg283X3m4LapM9	172.16.255.1	50983	67.9.27.118	48240	udp	-	0.151529	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
1295981645.160354	C8PiOR30wB47iHdJhh	172.16.255.1	50983	67.117.28.180	56259	udp	-	0.427752	90	130	SF	-	-	0	Dd	5	230	5	270	(empty)
1295981645.160252	Cckn7E2gPIrwfMJBJ3	172.16.255.1	50983	188.2.252.64	43699	udp	-	1.042705	90	130	SF	-	-	0	Dd	5	230	5	270	(empty)
1295981644.339188	CTE7bC1v1s63p6bY96	172.16.255.1	54055	172.16.0.1	5351	udp	-	1.863951	48	0	S0	-	-	0	D	4	160	0	0	(empty)
1295981696.667788	CqxyVMloxjJTToCGc	10.0.2.15	61133	10.0.2.3	53	udp	dns	0.195090	44	153	SF	-	-	0	Dd	1	72	1	181	(empty)
1295981698.215694	CikyHP2QHdOjmFbxy6	192.168.3.131	56386	65.54.95.68	80	tcp	http	5.078171	710	168	SF	-	-	0	ShADadfF	6	962	5	380	(empty)
1295981689.612068	CtcfMZ1ou7N1rBytT4	192.168.3.131	56369	65.54.95.75	80	tcp	http	13.681910	2057	501	SF	-	-	0	ShADadfF	9	2429	7	793	(empty)
1295981650.067362	CpABAA4qYgwmwMBSM3	172.16.255.1	50983	208.88.186.244	13392	udp	-	0.090172	68	11	SF	-	-	0	Dd	1	96	1	39	(empty)
1295981664.709267	C6PkGn2RxDPPYW1td2	10.0.2.15	2544	207.46.113.78	443	tcp	ssl	40.508775	2642	7271	RSTO	-	-	0	ShADadfR	13	3170	16	7915	(empty)
1295981650.560251	CwEm6D16dIt9lTsI44	172.16.255.1	50983	209.105.148.72	56138	udp	-	0.112073	417	17	SF	-	-	0	Dd	1	445	1	45	(empty)
1295981650.560601	C8HTU94vfQ3SAtVOg9	172.16.255.1	50983	71.67.132.22	28376	udp	-	0.137552	417	17	SF	-	-	0	Dd	1	445	1	45	(empty)
1295981650.560467	CgIMov1s0sBefc9Pxg	172.16.255.1	50983	124.144.10.123	50583	udp	-	0.142558	417	17	SF	-	-	0	Dd	1	445	1	45	(empty)
1295981650.560538	COdRJK1l832gOeaVI2	172.16.255.1	50983	190.213.76.21	62669	udp	-	0.169312	417	17	SF	-	-	0	Dd	1	445	1	45	(empty)
1295981650.560409	CXBWfj2T19d7HTYTTa	172.16.255.1	50983	95.68.58.110	17865	udp	-	0.247154	417	17	SF	-	-	0	Dd	1	445	1	45	(empty)
1295981650.560673	CaAKoy1Db9LGmSRMk3	172.16.255.1	50983	130.206.167.238	54002	udp	-	0.283903	417	17	SF	-	-	0	Dd	1	445	1	45	(empty)
1295981649.774644	CiO0yRdjG6KgrhqC2	172.16.255.1	50983	87.5.175.49	42341	udp	-	1.178877	489	1061	SF	-	-	0	Dd	3	573	3	1145	(empty)
1295981709.052315	CO9I6m6lIDIrtFW9e	192.168.3.131	56420	207.46.148.38	80	tcp	http	0.062894	587	881	SF	-	-	0	ShADfFa	5	799	3	1009	(empty)
1295981650.561558	Cvt8ii2iqTdKslSAR5	172.16.255.1	50983	71.67.129.20	21319	udp	-	4.847479	457	36	SF	-	-	0	Dd	2	513	2	92	(empty)
1295981655.448078	CW3y1Dd0y8yT4ibY9	172.16.255.1	50983	24.193.140.50	9911	udp	-	0.147630	40	19	SF	-	-	0	Dd	1	68	1	47	(empty)
1295981650.561453	C8kyc93Ix2nkBQLQd2	172.16.255.1	50983	92.255.161.104	43708	udp	-	4.951767	457	36	SF	-	-	0	Dd	2	513	2	92	(empty)
1295981655.513836	CJcAKb3vde9Vyx1eL9	172.16.255.1	50983	88.203.161.148	13899	udp	-	0.221489	40	19	SF	-	-	0	Dd	1	68	1	47	(empty)
1295981650.560341	CjHhQx1i4BmPE8ZVjk	172.16.255.1	50983	178.25.111.25	33453	udp	-	5.007779	457	36	SF	-	-	0	Dd	2	513	2	92	(empty)
1295981655.737075	CbYjeD35KUKDTQogUl	172.16.255.1	50983	208.88.186.242	13392	udp	-	0.076308	68	11	SF	-	-	0	Dd	1	96	1	39	(empty)
1295981650.561299	CoCXyS2Lb6MzLbTLg	172.16.255.1	50983	89.34.75.134	23924	udp	-	5.260928	457	36	SF	-	-	0	Dd	2	513	2	92	(empty)
1295981707.271903	Cu4aaO3w8rrUhbAkVf	192.168.3.131	56407	65.54.95.75	80	tcp	http	3.836013	1024	167	SF	-	-	0	ShADadfF	6	1276	5	379	(empty)
1295981707.272124	CsFxG91We9PPIn0ONe	192.168.3.131	56408	65.54.95.75	80	tcp	http	3.835861	1024	167	SF	-	-	0	ShADadfF	6	1276	5	379	(empty)
1295981650.561128	ChTB1q4icGhhWRVsj3	172.16.255.1	50983	182.166.37.160	60573	udp	-	6.313987	448	35	SF	-	-	0	Dd	2	504	2	91	(empty)
1295981650.561242	C0Vvbg1vuLqTR19Iwf	172.16.255.1	50983	88.198.13.111	21368	udp	-	6.329691	448	443	SF	-	-	0	Dd	2	504	2	499	(empty)
1295981650.561189	C6UFdt4Q5tg1zn7VZj	172.16.255.1	50983	218.166.122.86	22511	udp	-	6.420913	448	35	SF	-	-	0	Dd	2	504	2	91	(empty)
1295981650.561021	Ccf2eD3gCivNsfkfl5	172.16.255.1	50983	79.143.161.140	32575	udp	-	6.580849	449	444	SF	-	-	0	Dd	2	505	2	500	(empty)
1295981650.560969	C63jEqUqQzK6v09Te	172.16.255.1	50983	87.64.66.227	31783	udp	-	6.617064	449	443	SF	-	-	0	Dd	2	505	2	499	(empty)
1295981657.421595	CuY1pv1Tb3zR8iXxei	172.16.255.1	50983	213.19.120.150	16763	udp	-	0.250937	29	491	SF	-	-	0	Dd	1	57	1	519	(empty)
1295981657.199571	CALocU11dUQxceRR04	172.16.255.1	50983	114.46.144.25	29080	udp	-	0.270292	33	18	SF	-	-	0	Dd	1	61	1	46	(empty)
1295981650.560902	CHM28B2tNEhNnQQjY8	172.16.255.1	50983	65.35.35.4	34467	udp	-	7.086327	450	35	SF	-	-	0	Dd	2	506	2	91	(empty)
1295981650.730391	CVm10F4G8Jk7s3RXIi	172.16.255.1	50983	87.121.79.141	29347	udp	-	7.192069	54	128	SF	-	-	0	Dd	2	110	2	184	(empty)
1295981650.560844	CmksCQ1rD7N2cOKidb	172.16.255.1	50983	217.174.56.245	8395	udp	-	7.637413	450	444	SF	-	-	0	Dd	2	506	2	500	(empty)
1295981658.248336	CnGcsiERO0YGbqtdk	172.16.255.1	50983	111.249.130.107	42403	udp	-	0.391743	34	18	SF	-	-	0	Dd	1	62	1	46	(empty)
1295981649.774524	CAh5MW3CQBjZhBgWFl	172.16.255.1	50983	174.48.244.28	31727	udp	-	9.041908	482	457	SF	-	-	0	Dd	3	566	3	541	(empty)
1295981652.991973	Cbzg4920xaxArrQla	172.16.255.1	10637	204.9.163.184	443	tcp	-	60.896453	585	604	SF	-	-	0	ShADadfF	10	1009	11	1071	(empty)
1295981658.930415	CpSVHKr2aqrDdzqRh	10.0.2.15	2531	207.46.125.253	7001	udp	-	-	-	-	S0	-	-	0	D	1	48	0	0	(empty)
1295981658.934686	CfI22C49laYf2ZBYyj	10.0.2.15	2532	207.46.125.253	7001	udp	-	0.057663	20	20	SF	-	-	0	Dd	1	48	1	48	(empty)
1295981649.774594	Cl6waaXeehuL4NGxd	172.16.255.1	50983	194.171.12.150	44386	udp	-	9.215248	482	867	SF	-	-	0	Dd	3	566	3	951	(empty)
1295981659.107679	CWaMAN3I2RHXA2Jxfj	10.0.2.15	2532	207.46.125.254	7001	udp	-	0.172462	20	20	SF	-	-	0	Dd	1	48	1	48	(empty)
1295981657.193419	CNgoGRvW2XkSZfQT4	172.16.255.1	50983	95.160.236.51	32683	udp	-	2.243276	64	19	SF	-	-	0	Dd	2	120	1	47	(empty)
1295981659.578717	CY9wd92qQg3CgFsXyk	10.0.2.15	2535	207.46.125.253	7001	udp	-	0.177908	40	40	SF	-	-	0	Dd	2	96	2	96	(empty)
1295981659.735015	ChxsyvfMHUWghpo8c	172.16.255.1	50983	76.167.181.32	10848	udp	-	0.057325	30	491	SF	-	-	0	Dd	1	58	1	519	(empty)
1295981659.734917	CIQNdH2S6orjkpA26b	172.16.255.1	50983	70.80.140.19	64588	udp	-	0.082679	30	491	SF	-	-	0	Dd	1	58	1	519	(empty)
1295981659.734780	Cby4IT3Ge4QXGpLHz7	172.16.255.1	50983	173.178.118.29	54049	udp	-	0.085669	30	491	SF	-	-	0	Dd	1	58	1	519	(empty)
1295981659.787846	C2sBmK1KE1gwRgtsvf	10.0.2.15	2538	207.46.125.254	7001	udp	-	0.054625	40	40	SF	-	-	0	Dd	2	96	2	96	(empty)
1295981659.822990	CvCSfo2PQAkWuEpa1	172.16.255.1	50983	109.227.83.14	6536	udp	-	0.245119	41	307	SF	-	-	0	Dd	1	69	1	335	(empty)
1295981660.199211	Cp2PfP1O3zv10B81S5	172.16.255.1	50983	66.209.190.84	4813	udp	-	-	-	-	S0	-	-	0	D	1	56	0	0	(empty)
1295981660.545667	CviftB2VKDRBCT3Jkk	172.16.255.1	50983	93.181.202.185	30757	udp	-	0.221789	21	108	SF	-	-	0	Dd	1	49	1	136	(empty)
1295981660.823232	CZaNmlT3wUIeBIsO	172.16.255.1	50983	82.226.125.157	45834	udp	-	0.198215	32	18	SF	-	-	0	Dd	1	60	1	46	(empty)
1295981660.823291	Ct4nRx2wljeTYMa3t4	172.16.255.1	50983	71.10.26.41	14168	udp	-	0.095660	32	18	SF	-	-	0	Dd	1	60	1	46	(empty)
1295981660.823345	CvcvaZ23W2dbFgwVwh	172.16.255.1	50983	213.64.95.196	7892	udp	-	0.171626	32	491	SF	-	-	0	Dd	1	60	1	519	(empty)
1295981660.978437	CeFWsh4P4qj07Y2J7l	172.16.255.1	50983	99.96.126.9	32178	udp	-	0.139450	32	18	SF	-	-	0	Dd	1	60	1	46	(empty)
1295981659.160746	CSo9Kpr0o0gK9FTr8	10.0.2.15	48575	10.0.2.2	1900	udp	-	2.025466	1325	0	S0	-	-	0	D	10	1605	0	0	(empty)
1295981659.161403	C1ierf2QA15aMoMUCk	10.0.2.2	11	10.0.2.15	0	icmp	-	2.025994	1605	0	OTH	-	-	0	-	10	1885	0	0	(empty)
1295981711.656223	CQGCeNJsdm6ASQ3Kd	10.0.2.15	59365	10.0.2.3	53	udp	dns	0.194295	44	153	SF	-	-	0	Dd	1	72	1	181	(empty)
1295981661.755101	CqxvSk1qLLKWY5Xih8	172.16.255.1	50983	207.47.250.146	52634	udp	-	0.102201	32	456	SF	-	-	0	Dd	1	60	1	484	(empty)
1295981661.755259	CzT9Uh1yG7OOY52lw7	172.16.255.1	50983	111.250.201.8	62599	udp	-	0.262444	32	456	SF	-	-	0	Dd	1	60	1	484	(empty)
1295981696.864911	CvtZ9O36nQhE2EPTL7	10.0.2.15	2552	70.37.129.32	80	tcp	http	20.359710	824	7807	RSTO	-	-	0	ShADadfR	10	1232	12	8291	(empty)
1295981710.909605	C86CO14TtSYgdvW562	10.0.2.15	2553	70.37.129.34	80	tcp	http	6.315233	875	6783	RSTO	-	-	0	ShADadfR	9	1243	11	7227	(empty)
1295981662.446207	CykwU3UtKRuwxAu5a	172.16.255.1	50983	66.209.190.84	53679	udp	-	-	-	-	S0	-	-	0	D	1	56	0	0	(empty)
1295981704.803789	CU73G81MmlMR9vFgX8	192.168.3.131	56401	66.235.139.121	80	tcp	-	12.995529	3600	1407	RSTR	-	-	2201	ShAadDr	5	1611	5	1619	(empty)
1295981650.561072	ChzXhG21GCwazBwTZg	172.16.255.1	50983	92.247.222.20	25987	udp	-	12.374511	1347	0	S0	-	-	0	D	6	1515	0	0	(empty)
1295981663.173967	CSLc721c7CSuKmqQYk	172.16.255.1	50983	190.164.247.173	29044	udp	-	0.199335	34	18	SF	-	-	0	Dd	1	62	1	46	(empty)
1295981663.100521	CL1l224xJ4sLX1foI3	172.16.255.1	50983	82.58.187.140	43187	udp	-	0.300100	34	18	SF	-	-	0	Dd	1	62	1	46	(empty)
1295981662.663707	CZOSms4LmQ5dT2kRsj	172.16.255.1	50983	95.139.1.252	13208	udp	-	0.792430	55	126	SF	-	-	0	Dd	2	111	2	182	(empty)
1295981661.755193	Cj1sCi40al4OL1PP1d	172.16.255.1	50983	207.172.53.166	42304	udp	-	1.950263	53	558	SF	-	-	0	Dd	2	109	2	614	(empty)
1295981663.403564	Ci9RWRvc5dE0QD3p8	172.16.255.1	50983	94.248.101.181	38685	udp	-	0.414646	34	20	SF	-	-	0	Dd	1	62	1	48	(empty)
1295981663.755620	CnFUuskOTwx4HRFm7	172.16.255.1	50983	188.246.82.7	32291	udp	-	0.210336	34	19	SF	-	-	0	Dd	1	62	1	47	(empty)
1295981663.831480	CXq9Kz4n3FYUWGoIt8	172.16.255.1	50983	80.221.22.161	30425	udp	-	0.202201	34	456	SF	-	-	0	Dd	1	62	1	484	(empty)
1295981663.973773	CM6iue40dfS71SwiY3	172.16.255.1	50983	114.33.52.13	38843	udp	-	0.265961	34	18	SF	-	-	0	Dd	1	62	1	46	(empty)
1295981663.974036	CMTTiP1l7l0IS6OKD6	172.16.255.1	50983	212.50.66.122	52091	udp	-	0.302044	32	20	SF	-	-	0	Dd	1	60	1	48	(empty)
1295981710.625884	C7epb02ssqacsude4c	192.168.3.131	56435	65.54.95.75	80	tcp	http	8.650726	6075	48878	SF	-	-	0	ShADadfF	29	7247	44	50650	(empty)
1295981710.850721	CRyZlF2RabB1JPHqh6	192.168.3.131	56436	65.54.95.75	80	tcp	http	8.426401	8676	43764	SF	-	-	0	ShADadfF	29	9848	38	45296	(empty)
1295981711.851069	CPs1Va1qhvZRx8sZSh	10.0.2.15	2554	70.37.129.34	80	tcp	http	8.480475	774	6383	RSTO	-	-	0	ShADadfR	9	1142	10	6787	(empty)
1295981656.494867	CZV7yD37AsfKuYQc23	10.0.2.15	2528	65.54.189.173	1863	tcp	-	63.862020	5011	14791	SF	-	-	0	ShADadfF	43	6739	63	17315	(empty)
1295981665.221936	CSHjpEbHxym9RdAq7	172.16.255.1	50983	110.67.111.103	64228	udp	-	0.139678	32	18	SF	-	-	0	Dd	1	60	1	46	(empty)
1295981664.979290	Cs3tZI3zTDF9bBCHY7	172.16.255.1	50983	186.80.218.34	3290	udp	-	0.422536	53	127	SF	-	-	0	Dd	2	109	2	183	(empty)
1295981665.402626	CrZIjT16kOlJFWzpSl	172.16.255.1	50983	218.173.246.133	21363	udp	-	0.273060	32	563	SF	-	-	0	Dd	1	60	1	591	(empty)
1295981665.402892	CxYtIy1wuM6HBGKAhg	172.16.255.1	50983	125.232.97.116	60875	udp	-	0.280775	32	18	SF	-	-	0	Dd	1	60	1	46	(empty)
1295981676.975113	C8Jtvq29PouHnblUK5	10.0.2.15	2550	64.4.35.57	1863	tcp	-	43.565958	784	479	SF	-	-	0	ShADadFf	16	1432	18	1203	(empty)
1295981657.421714	CVd1wl2CGYUaWfn2Xd	172.16.255.1	50983	118.6.206.252	48570	udp	-	8.270451	130	912	SF	-	-	0	Dd	4	242	2	968	(empty)
1295981655.215026	CX0Y7R2iCSqfnyyKIe	172.16.255.1	50983	95.86.252.198	6192	udp	-	10.733069	63	585	SF	-	-	0	Dd	2	119	2	641	(empty)
1295981663.973990	Ca0YFR2CGtp4APalF4	172.16.255.1	50983	114.46.199.16	59468	udp	-	2.240861	53	126	SF	-	-	0	Dd	2	109	2	182	(empty)
1295981666.267044	CWqXjJ2uPCHgod2ixh	172.16.255.1	50983	134.2.48.153	8984	udp	-	0.174793	32	565	SF	-	-	0	Dd	1	60	1	593	(empty)
1295981666.267226	CfFwH535ouM6ldCX88	172.16.255.1	50983	24.192.137.36	45156	udp	-	0.085390	32	563	SF	-	-	0	Dd	1	60	1	591	(empty)
1295981663.973943	CnLpxG1cGNLbLQctf9	172.16.255.1	50983	92.224.118.42	50289	udp	-	2.349634	64	18	SF	-	-	0	Dd	2	120	1	46	(empty)
1295981666.357961	CUS1yw3NLl6vW9NEbf	172.16.255.1	50983	189.126.44.128	3192	udp	-	0.259354	32	18	SF	-	-	0	Dd	1	60	1	46	(empty)
1295981666.358179	ConxWVWYAiZ4GnGjc	172.16.255.1	50983	84.197.9.59	44808	udp	-	0.184859	33	20	SF	-	-	0	Dd	1	61	1	48	(empty)
1295981570.810029	CrqRGQUK8gBbXuZb6	192.168.3.131	56048	66.220.149.32	80	tcp	-	150.648413	36559	75679	SF	-	-	58077	ShAadDFf	23	6628	34	27466	(empty)
1295981666.509960	Cf9GBeW1P62GonjH9	172.16.255.1	50983	67.170.187.174	38922	udp	-	0.031646	34	18	SF	-	-	0	Dd	1	62	1	46	(empty)
1295981666.543750	CKoqIi2k2B6ZDJlfn6	172.16.255.1	50983	145.94.52.184	11610	udp	-	0.172807	34	18	SF	-	-	0	Dd	1	62	1	46	(empty)
1295981666.544020	CwIH9t3ElXhw8Phhvd	172.16.255.1	50983	98.243.160.202	53755	udp	-	0.098888	34	18	SF	-	-	0	Dd	1	62	1	46	(empty)
1295981721.426629	CXnkDR3KCewGr35T22	192.168.3.131	57949	195.27.155.40	80	tcp	-	0.186110	0	0	SF	-	-	0	FfA	2	80	1	40	(empty)
1295981666.643979	CLfpMN2w5tUf8CVH9	172.16.255.1	50983	94.41.86.170	9113	udp	-	0.248235	34	565	SF	-	-	0	Dd	1	62	1	593	(empty)
1295981709.628055	CZdBKB3lCfCydxHzg9	192.168.3.131	56423	65.54.95.149	80	tcp	http	13.669069	409	30888	SF	-	-	0	ShADdfFa	16	1061	25	31900	(empty)
1295981709.020200	C99ppz33tsyBcaKnla	192.168.3.131	56419	65.54.95.140	80	tcp	http	14.277069	4881	21566	SF	-	-	0	ShADdfFa	17	5573	21	22418	(empty)
1295981708.999484	C7CXgWz7tniHnHl53	192.168.3.131	56415	65.54.95.140	80	tcp	http	14.297841	5691	62483	SF	-	-	0	ShADdfFa	34	7063	49	64455	(empty)
1295981709.001748	CCrnUl2gz66vL779fl	192.168.3.131	56417	65.54.95.140	80	tcp	http	14.295632	5690	49676	SF	-	-	0	ShADdfFa	26	6742	41	51328	(empty)
1295981708.990756	CjWRTN1yEQHOAslZVi	192.168.3.131	56414	65.54.95.140	80	tcp	http	14.306677	5693	48527	SF	-	-	0	ShADdfFa	27	6785	40	50139	(empty)
1295981709.000677	C3hbNKxJ5D24mCwCc	192.168.3.131	56416	65.54.95.140	80	tcp	http	14.296808	5692	59425	SF	-	-	0	ShADdfFa	31	6944	48	61357	(empty)
1295981709.020036	CR2DXI17z8lRYNU2cl	192.168.3.131	56418	65.54.95.140	80	tcp	http	14.277503	5687	41600	SF	-	-	0	ShADdfFa	26	6739	34	42972	(empty)
1295981709.596533	C2AlKvcSOeHYQZbl6	192.168.3.131	56422	65.54.95.140	80	tcp	http	13.701064	866	522	SF	-	-	0	ShADdfFa	6	1118	4	694	(empty)
1295981719.309792	C3rqn43nwaKHTzbcm9	192.168.3.131	56457	65.54.95.68	80	tcp	http	3.987877	954	38366	SF	-	-	0	ShADadfF	19	1726	32	39658	(empty)
1295981710.616210	CRCK8l1SgLYguUZkbc	192.168.3.131	56434	65.54.95.68	80	tcp	http	12.681510	901	191607	SF	-	-	0	ShADadfF	61	3353	136	197059	(empty)
1295981710.606583	ClM4pY3jz2LWu5lLt3	192.168.3.131	56433	65.54.95.68	80	tcp	http	12.691188	954	36539	SF	-	-	0	ShADadfF	17	1646	30	37751	(empty)
1295981710.184477	CWFzvp2GpGlFvlIPQk	192.168.3.131	56428	65.54.95.68	80	tcp	http	13.113348	954	37632	SF	-	-	0	ShADadfF	16	1606	30	38844	(empty)
1295981710.088158	CpBevp3Is1Ovdnmus2	192.168.3.131	56427	65.54.95.75	80	tcp	http	13.209725	914	123688	SF	-	-	0	ShADadfF	44	2686	90	127300	(empty)
1295981707.269625	Cpw8gD2OCaLjE8jYfk	192.168.3.131	56406	65.54.95.68	80	tcp	http	16.028349	2808	6197	SF	-	-	0	ShADadfF	10	3220	10	6609	(empty)
1295981710.331789	Cysbc92lXkWKqnxD8i	192.168.3.131	56429	65.54.95.68	80	tcp	http	12.966239	5231	28992	SF	-	-	0	ShADadfF	21	6083	28	30124	(empty)
1295981719.276964	CNsG1A4AAddZrpGA54	192.168.3.131	56454	65.54.95.75	80	tcp	http	4.021110	892	4760	SF	-	-	0	ShADadfF	7	1184	8	5092	(empty)
1295981711.108120	C3mmIh2Jywg44JkYMl	192.168.3.131	56438	65.54.95.75	80	tcp	http	12.190002	5204	19565	SF	-	-	0	ShADadfF	18	5936	20	20377	(empty)
1295981719.277331	CUernv4aoJhOQPf659	192.168.3.131	56455	65.54.95.75	80	tcp	http	4.020841	892	3491	SF	-	-	0	ShADadfF	7	1184	7	3783	(empty)
1295981719.277618	CWhh4Y1fEVuYz9N4U3	192.168.3.131	56456	65.54.95.75	80	tcp	http	4.020599	892	4711	SF	-	-	0	ShADadfF	7	1184	8	5043	(empty)
1295981661.858610	C6OSt3gnhCm4uF1ma	172.16.255.1	10667	194.192.199.252	443	tcp	-	61.972194	416	40056	SF	-	-	0	ShADadfF	22	1721	36	41513	(empty)
1295981665.686472	CkKJJm4MxhYwELW2tf	172.16.255.1	50983	145.120.22.109	51491	udp	-	3.179872	73	317	SF	-	-	0	Dd	2	129	2	373	(empty)
1295981663.100418	CoMzGy1tZZS4l2k1qk	172.16.255.1	50983	24.78.140.118	24884	udp	-	7.720893	75	112	SF	-	-	0	Dd	2	131	2	168	(empty)
1295981668.693180	ChGJaC31fv3k80YWHh	172.16.255.1	50983	129.132.232.116	7704	udp	-	2.591586	202	320	SF	-	-	0	Dd	2	258	2	376	(empty)
1295981671.607679	CbpYx9N4xRGDsPXAc	172.16.255.1	50983	212.8.163.80	43400	udp	-	0.302054	112	18	SF	-	-	0	Dd	1	140	1	46	(empty)
1295981727.224030	CnCMSYSZxSvRMPU4h	192.168.3.131	58666	208.82.236.129	80	tcp	http	0.112665	597	2576	SF	-	-	0	ShADdfFa	5	809	5	2788	(empty)
1295981669.707605	CNcHHnJh4kafeCPo2	172.16.255.1	10683	109.173.29.34	443	tcp	-	57.653163	113	133	SF	-	-	0	ShADdaFf	9	485	7	425	(empty)
1295981669.707145	CQ98mZ2RJBUFP7X3Ki	172.16.255.1	10682	109.227.83.224	443	tcp	-	57.689712	155	148	SF	-	-	0	ShADdaFf	9	527	7	440	(empty)
1295981699.954192	CW5ad6NT4joPU7Wy4	192.168.3.131	58609	208.82.236.130	80	tcp	http	27.545313	443	12022	SF	-	-	0	ShADdFf	9	815	12	12514	(empty)
1295981727.342857	C00zcg4WJ8S9ynI0Xa	192.168.3.131	58668	208.82.236.130	80	tcp	http	0.161658	443	9243	SF	-	-	0	ShADdfFa	7	735	10	9655	(empty)
1295981666.643735	CffdzZ2d52N991FD2e	172.16.255.1	50983	85.65.191.56	29464	udp	-	6.081428	102	0	S0	-	-	0	D	3	186	0	0	(empty)
1295981672.794874	CbDu1C15WOo2vG9x9	172.16.255.1	50983	2.120.66.172	23852	udp	-	0.218989	18	26	SF	-	-	0	Dd	1	46	1	54	(empty)
